product_id,category,brand,Region,City,Store_Preference,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB001686,Shoes,H&M,North,Lucknow,Boutique,Summer,S,White,2164.09,17.6,1783.21,2025-06-13,162,4.7,True,
FB001687,Bottoms,Puma,North,Kanpur,Outlet,Spring,L,White,930.21,42.9,531.15,2025-02-18,408,4.4,True,Late Delivery
FB001688,Tops,Nike,North,Jaipur,Boutique,Summer,XS,Black,2791.12,9.3,2531.55,2025-03-11,210,4.6,True,Late Delivery
FB001689,Accessories,Levis,West,Pune,Boutique,Fall,M,Blue,1848.07,28.5,1321.37,2025-05-09,132,3.4,False,
FB001690,Bottoms,Allen Solly,West,Mumbai,Boutique,Summer,M,Red,1096.27,13.3,950.47,2025-10-08,348,2.1,False,
FB001691,Dresses,Puma,North,Lucknow,Flagship,Fall,S,Blue,1480.92,41.4,867.82,2026-01-01,101,2.4,False,
FB001692,Shoes,FabIndia,West,Surat,Boutique,Spring,L,Green,1527.92,27.3,1110.8,2025-11-15,338,2.0,False,
FB001693,Outerwear,Zara,Central,Indore,Flagship,Winter,M,Green,1911.52,38.1,1183.23,2025-05-20,428,4.0,True,Size Issue
FB001694,Outerwear,Allen Solly,Central,Indore,Flagship,Fall,S,Blue,1775.84,5.5,1678.17,2025-03-13,125,2.2,True,Late Delivery
FB001695,Tops,Nike,Central,Indore,Boutique,Fall,L,White,1124.25,6.0,1056.79,2025-11-06,236,3.8,True,Color Mismatch
FB001696,Dresses,Puma,South,Hyderabad,Flagship,Fall,L,Pink,2715.69,19.5,2186.13,2025-11-11,74,4.4,True,Damaged
FB001697,Accessories,Allen Solly,North,Lucknow,Boutique,Fall,XL,White,1032.75,8.2,948.06,2025-08-27,491,2.6,False,
FB001698,Dresses,Levis,Central,Indore,Flagship,Spring,XS,Grey,709.54,33.8,469.72,2025-05-17,291,2.1,False,
FB001699,Bottoms,H&M,North,Jaipur,Outlet,Winter,L,Brown,1352.03,38.6,830.15,2025-09-09,375,4.7,True,
FB001700,Tops,Nike,Central,Indore,Outlet,Summer,XS,Blue,1848.72,36.4,1175.79,2025-10-31,156,3.1,True,Late Delivery
FB001701,Tops,Adidas,South,Chennai,Outlet,Spring,S,Green,1950.9,42.4,1123.72,2025-03-15,118,2.9,False,
FB001702,Tops,Nike,West,Ahmedabad,Outlet,Winter,S,Red,1229.9,40.7,729.33,2025-09-12,363,3.3,True,
FB001703,Accessories,Levis,North,Jaipur,Outlet,Winter,S,Blue,2364.73,34.0,1560.72,2025-10-11,14,2.4,True,Color Mismatch
FB001704,Outerwear,Zara,South,Chennai,Flagship,Winter,XS,Green,568.56,24.0,432.11,2025-02-06,251,2.9,True,Damaged
FB001705,Bottoms,Zara,West,Pune,Outlet,Fall,M,Blue,1873.35,31.7,1279.5,2025-01-29,459,3.6,False,
FB001706,Shoes,H&M,East,Kolkata,Outlet,Fall,XS,Pink,1221.24,37.0,769.38,2025-08-06,337,2.8,False,
FB001707,Tops,Uniqlo,Central,Indore,Outlet,Winter,L,Brown,1559.06,43.8,876.19,2025-07-29,42,3.9,False,
FB001708,Outerwear,H&M,Central,Indore,Flagship,Winter,L,Grey,1279.48,23.8,974.96,2025-12-20,283,3.3,False,
FB001709,Outerwear,H&M,East,Kolkata,Flagship,Summer,XL,Red,2270.78,22.4,1762.13,2025-07-23,362,3.8,False,
FB001710,Shoes,FabIndia,Central,Indore,Outlet,Winter,S,Brown,913.46,49.5,461.3,2025-08-18,410,2.9,False,
FB001711,Tops,Uniqlo,North,Lucknow,Boutique,Summer,M,Blue,911.57,23.2,700.09,2025-10-12,101,4.9,True,Size Issue
FB001712,Tops,Uniqlo,South,Bangalore,Boutique,Winter,XS,Pink,1543.91,20.6,1225.86,2025-03-03,46,4.4,True,Color Mismatch
FB001713,Shoes,Puma,North,Delhi,Outlet,Winter,L,Brown,589.11,34.8,384.1,2025-09-16,360,4.5,True,Late Delivery
FB001714,Tops,H&M,Central,Indore,Boutique,Summer,S,Blue,2597.59,16.0,2181.98,2025-05-25,341,3.5,False,
FB001715,Bottoms,H&M,North,Delhi,Outlet,Spring,L,Brown,1213.85,47.3,639.7,2025-06-02,432,2.3,True,
FB001716,Shoes,Nike,South,Chennai,Boutique,Summer,XS,Green,883.86,26.7,647.87,2025-12-06,182,2.6,True,Size Issue
FB001717,Tops,Uniqlo,West,Pune,Outlet,Summer,XS,Red,1904.46,47.1,1007.46,2025-03-31,38,3.5,False,
FB001718,Tops,H&M,North,Delhi,Outlet,Winter,XL,Grey,1739.5,44.9,958.46,2025-02-16,88,4.9,True,Damaged
FB001719,Dresses,FabIndia,North,Kanpur,Flagship,Fall,M,Green,962.91,11.2,855.06,2025-09-23,340,5.0,True,Size Issue
FB001720,Outerwear,FabIndia,West,Surat,Flagship,Winter,S,Black,2388.02,36.9,1506.84,2025-02-25,38,2.5,False,
FB001721,Dresses,Zara,Central,Indore,Flagship,Winter,M,Blue,2295.27,3.5,2214.94,2025-08-12,135,2.5,False,
FB001722,Dresses,Puma,West,Mumbai,Flagship,Winter,XS,Red,1240.76,25.6,923.13,2025-06-27,176,4.3,True,
FB001723,Bottoms,Levis,East,Kolkata,Outlet,Spring,S,Blue,1269.1,40.5,755.11,2025-05-21,102,4.6,False,
FB001724,Shoes,FabIndia,North,Jaipur,Outlet,Summer,M,White,2260.31,44.0,1265.77,2025-03-11,432,3.6,False,
FB001725,Bottoms,Levis,West,Nagpur,Outlet,Summer,XL,Black,1661.06,47.9,865.41,2025-11-17,446,3.6,True,Size Issue
FB001726,Tops,Allen Solly,North,Jaipur,Boutique,Fall,M,Red,2900.77,6.7,2706.42,2025-07-21,294,2.7,True,Late Delivery
FB001727,Bottoms,Allen Solly,South,Hyderabad,Outlet,Fall,XS,Grey,626.28,42.3,361.36,2025-10-28,155,3.2,False,
FB001728,Dresses,Adidas,West,Ahmedabad,Flagship,Spring,XL,Red,562.04,42.2,324.86,2025-12-23,462,4.8,False,
FB001729,Tops,Zara,South,Bangalore,Boutique,Spring,XS,Pink,2875.2,26.0,2127.65,2025-03-12,462,4.7,False,
FB001730,Tops,Nike,Central,Indore,Outlet,Summer,M,Red,1410.99,44.4,784.51,2025-02-11,179,4.4,True,Late Delivery
FB001731,Dresses,H&M,South,Bangalore,Flagship,Winter,XL,Pink,1683.36,43.7,947.73,2025-02-23,150,3.0,False,
FB001732,Outerwear,Adidas,South,Chennai,Flagship,Summer,S,Blue,1274.29,11.2,1131.57,2025-11-09,70,4.2,False,
FB001733,Outerwear,Uniqlo,South,Bangalore,Flagship,Winter,XL,Blue,2552.57,3.8,2455.57,2025-02-19,135,2.1,True,Damaged
FB001734,Bottoms,Nike,East,Kolkata,Outlet,Summer,M,White,2407.7,42.3,1389.24,2025-04-12,138,3.1,False,
FB001735,Dresses,Allen Solly,South,Chennai,Flagship,Winter,XL,Grey,1021.88,47.7,534.44,2025-06-22,318,4.7,True,Damaged
FB001736,Outerwear,Uniqlo,South,Chennai,Flagship,Winter,M,Brown,2692.93,13.5,2329.38,2025-10-10,436,3.9,True,Size Issue
FB001737,Outerwear,Zara,East,Kolkata,Flagship,Summer,L,Red,851.31,0.3,848.76,2025-03-16,172,3.6,False,
FB001738,Shoes,Uniqlo,Central,Indore,Boutique,Winter,XL,Pink,1978.59,24.6,1491.86,2025-07-26,134,4.0,False,
FB001739,Shoes,Zara,North,Kanpur,Outlet,Spring,L,Grey,718.24,49.2,364.87,2025-03-03,411,4.4,False,
FB001740,Bottoms,Levis,East,Kolkata,Outlet,Winter,S,White,2772.74,43.9,1555.51,2025-04-19,264,5.0,True,Size Issue
FB001741,Dresses,Zara,South,Hyderabad,Flagship,Winter,S,Black,2482.33,14.3,2127.36,2025-03-30,94,3.9,False,
FB001742,Outerwear,Zara,West,Surat,Flagship,Winter,S,Brown,2110.94,2.8,2051.83,2025-03-08,276,3.7,False,
FB001743,Outerwear,Nike,South,Hyderabad,Flagship,Winter,L,White,1081.44,14.9,920.31,2025-11-19,114,4.8,True,Damaged
FB001744,Tops,Nike,East,Kolkata,Boutique,Summer,XL,White,2366.49,21.5,1857.69,2025-06-01,140,4.3,False,
FB001745,Dresses,Zara,South,Chennai,Flagship,Fall,XL,Green,1002.63,43.8,563.48,2025-06-16,234,4.4,False,
FB001746,Tops,Uniqlo,Central,Indore,Boutique,Fall,S,Grey,583.83,9.7,527.2,2025-10-12,125,4.8,True,Damaged
FB001747,Shoes,Adidas,North,Lucknow,Outlet,Summer,S,Black,2662.67,33.1,1781.33,2025-07-26,332,2.3,True,Color Mismatch
FB001748,Accessories,Adidas,Central,Indore,Boutique,Spring,XL,Black,1992.97,12.7,1739.86,2025-07-16,222,4.5,True,Color Mismatch
FB001749,Shoes,Adidas,South,Chennai,Boutique,Winter,M,Blue,2093.35,18.7,1701.89,2025-01-13,396,3.2,False,
FB001750,Bottoms,Puma,West,Ahmedabad,Boutique,Fall,M,Pink,1622.62,1.1,1604.77,2025-01-29,350,2.0,False,
FB001751,Bottoms,Adidas,North,Delhi,Outlet,Winter,L,Green,977.3,42.7,559.99,2025-04-12,352,2.5,True,Damaged
FB001752,Dresses,FabIndia,South,Hyderabad,Flagship,Spring,M,Black,2138.29,45.9,1156.81,2025-07-30,36,2.8,True,
FB001753,Bottoms,Nike,East,Kolkata,Boutique,Winter,XS,Grey,871.76,22.7,673.87,2025-10-01,357,3.4,False,
FB001754,Tops,FabIndia,Central,Indore,Boutique,Winter,S,Pink,2653.73,5.0,2521.04,2025-04-08,289,2.0,False,
FB001755,Tops,H&M,South,Chennai,Outlet,Fall,XS,Red,1420.4,46.7,757.07,2025-05-07,40,2.7,True,Damaged
FB001756,Dresses,Uniqlo,West,Nagpur,Flagship,Winter,M,Green,2976.28,9.6,2690.56,2025-06-27,460,4.0,True,Size Issue
FB001757,Bottoms,Levis,South,Chennai,Outlet,Winter,XL,Grey,1018.75,48.8,521.6,2025-12-20,35,3.0,False,
FB001758,Outerwear,Adidas,North,Kanpur,Flagship,Spring,XL,Grey,2652.15,2.5,2585.85,2025-02-12,146,3.0,False,
FB001759,Dresses,FabIndia,North,Delhi,Flagship,Summer,XL,Black,1000.24,23.3,767.18,2025-06-16,277,2.7,True,Damaged
FB001760,Bottoms,H&M,North,Jaipur,Boutique,Fall,L,White,1197.56,24.4,905.36,2025-01-05,143,3.0,True,
FB001761,Outerwear,Levis,South,Bangalore,Flagship,Winter,S,Pink,1482.9,26.1,1095.86,2025-08-03,19,2.6,False,
FB001762,Outerwear,Levis,North,Delhi,Flagship,Summer,S,Green,1843.44,27.5,1336.49,2025-08-03,376,4.4,True,Damaged
FB001763,Outerwear,Allen Solly,Central,Indore,Flagship,Winter,XS,White,2196.65,49.6,1107.11,2025-12-15,259,4.0,True,Color Mismatch
FB001764,Accessories,Allen Solly,South,Chennai,Outlet,Summer,S,Blue,2821.84,31.4,1935.78,2025-07-25,485,4.3,True,Color Mismatch
FB001765,Accessories,H&M,South,Hyderabad,Boutique,Fall,L,Blue,1394.98,27.6,1009.97,2025-04-29,155,3.5,False,
FB001766,Dresses,Allen Solly,Central,Indore,Flagship,Summer,S,Brown,1522.6,5.9,1432.77,2025-08-29,221,4.9,False,
FB001767,Accessories,Uniqlo,West,Nagpur,Outlet,Spring,S,Pink,1415.29,37.6,883.14,2025-04-27,491,3.2,True,
FB001768,Outerwear,Zara,North,Kanpur,Flagship,Spring,XL,Pink,2695.29,19.1,2180.49,2025-06-27,479,2.1,True,
FB001769,Shoes,Zara,Central,Indore,Boutique,Winter,XS,Pink,2219.02,15.7,1870.63,2025-08-14,339,3.5,False,
FB001770,Outerwear,Puma,East,Kolkata,Flagship,Fall,L,White,1962.57,20.0,1570.06,2025-06-16,385,2.1,True,
FB001771,Bottoms,Adidas,West,Surat,Boutique,Fall,S,Green,1673.6,21.5,1313.78,2025-01-17,412,2.1,False,
FB001772,Dresses,Levis,Central,Indore,Flagship,Winter,L,White,1375.82,19.4,1108.91,2025-03-19,411,4.2,False,
FB001773,Accessories,Allen Solly,West,Mumbai,Boutique,Summer,S,Blue,1082.22,15.0,919.89,2025-07-21,104,3.8,True,Size Issue
FB001774,Bottoms,Levis,South,Chennai,Outlet,Spring,XS,Brown,2535.33,34.1,1670.78,2025-12-02,289,3.8,True,Damaged
FB001775,Bottoms,Puma,East,Kolkata,Boutique,Spring,M,Grey,2609.56,27.5,1891.93,2025-08-21,459,4.6,False,
FB001776,Tops,FabIndia,East,Kolkata,Outlet,Summer,M,Black,2782.7,43.1,1583.36,2025-06-14,327,3.0,False,
FB001777,Bottoms,Adidas,South,Hyderabad,Outlet,Spring,XL,Pink,700.45,43.0,399.26,2025-01-15,121,2.3,False,
FB001778,Accessories,H&M,East,Kolkata,Outlet,Fall,S,Green,1708.07,31.5,1170.03,2025-01-17,77,4.6,True,
FB001779,Dresses,FabIndia,Central,Indore,Flagship,Fall,L,Grey,1674.45,30.8,1158.72,2025-01-05,354,3.7,True,Color Mismatch
FB001780,Bottoms,H&M,East,Kolkata,Boutique,Spring,S,Blue,1686.86,3.2,1632.88,2025-04-12,186,4.1,False,
FB001781,Accessories,Zara,North,Jaipur,Boutique,Winter,M,Black,2497.61,0.2,2492.61,2025-05-07,15,2.7,False,
FB001782,Outerwear,Nike,East,Kolkata,Flagship,Summer,L,Brown,528.86,21.6,414.63,2025-12-04,268,3.4,False,
FB001783,Tops,FabIndia,Central,Indore,Boutique,Summer,S,White,2011.37,12.1,1767.99,2025-05-03,139,4.8,True,Size Issue
FB001784,Tops,Allen Solly,North,Jaipur,Outlet,Fall,L,Grey,1684.07,43.9,944.76,2025-03-30,178,2.9,False,
FB001785,Tops,Allen Solly,North,Delhi,Outlet,Winter,XL,Blue,1271.97,38.1,787.35,2025-01-14,436,2.6,True,Color Mismatch
FB001786,Dresses,Puma,North,Kanpur,Flagship,Spring,S,Grey,2250.6,10.5,2014.29,2025-04-25,265,3.5,True,Late Delivery
FB001787,Tops,Uniqlo,South,Chennai,Outlet,Summer,XL,Black,1083.83,35.5,699.07,2025-01-14,74,3.6,True,Late Delivery
FB001788,Bottoms,FabIndia,West,Ahmedabad,Boutique,Winter,XS,Black,1875.3,13.5,1622.13,2025-03-26,178,3.6,False,
FB001789,Shoes,Levis,East,Kolkata,Boutique,Summer,XS,Pink,1721.85,9.3,1561.72,2025-05-24,449,2.4,True,Size Issue
FB001790,Accessories,H&M,West,Surat,Boutique,Fall,S,Brown,2493.33,25.3,1862.52,2025-06-05,250,3.9,False,
FB001791,Dresses,Nike,North,Lucknow,Flagship,Summer,S,Pink,2991.29,36.0,1914.43,2025-11-17,74,3.2,False,
FB001792,Bottoms,Levis,West,Nagpur,Outlet,Spring,XS,Pink,2758.08,49.9,1381.8,2025-05-13,50,2.5,True,Damaged
FB001793,Accessories,Uniqlo,East,Kolkata,Boutique,Spring,S,Blue,1321.39,23.3,1013.51,2025-12-31,391,3.9,True,Color Mismatch
FB001794,Tops,Puma,South,Chennai,Outlet,Spring,S,White,899.24,44.2,501.78,2025-06-25,466,4.1,False,
FB001795,Dresses,Levis,East,Kolkata,Flagship,Fall,L,Pink,2358.22,47.2,1245.14,2025-01-10,33,2.9,False,
FB001796,Outerwear,Nike,Central,Indore,Flagship,Spring,S,Black,1524.77,4.6,1454.63,2025-10-15,332,2.5,True,Color Mismatch
FB001797,Shoes,Allen Solly,East,Kolkata,Outlet,Spring,L,White,1631.96,46.0,881.26,2025-12-16,281,2.7,False,
FB001798,Accessories,Levis,East,Kolkata,Boutique,Spring,XS,Green,2838.29,8.5,2597.04,2025-10-02,212,3.9,True,Size Issue
FB001799,Bottoms,Allen Solly,West,Nagpur,Outlet,Spring,M,Red,1028.61,34.8,670.65,2025-01-28,376,3.5,False,
FB001800,Shoes,Uniqlo,North,Jaipur,Boutique,Winter,XS,Black,1425.01,10.6,1273.96,2025-04-21,58,3.9,False,
FB001801,Shoes,Nike,Central,Indore,Boutique,Winter,S,Grey,1860.14,12.7,1623.9,2025-05-09,424,3.6,True,Late Delivery
FB001802,Tops,Levis,West,Surat,Boutique,Summer,S,Brown,1200.73,12.2,1054.24,2025-11-10,355,3.7,True,Late Delivery
FB001803,Outerwear,FabIndia,Central,Indore,Flagship,Fall,XS,Grey,1448.42,46.9,769.11,2025-06-13,201,2.6,True,Size Issue
FB001804,Tops,Nike,South,Hyderabad,Boutique,Summer,XS,Red,2158.21,12.9,1879.8,2025-11-19,255,3.8,False,
FB001805,Dresses,Puma,North,Delhi,Flagship,Spring,M,Brown,715.38,38.1,442.82,2025-06-24,421,2.1,False,
FB001806,Dresses,Nike,North,Lucknow,Flagship,Fall,S,Grey,1650.54,0.1,1648.89,2025-02-22,95,2.7,False,
FB001807,Bottoms,Zara,East,Kolkata,Outlet,Summer,L,Pink,1108.1,47.6,580.64,2025-04-24,443,4.6,False,
FB001808,Tops,H&M,North,Lucknow,Boutique,Fall,XL,Red,1188.44,16.4,993.54,2025-11-04,345,4.2,True,Color Mismatch
FB001809,Bottoms,FabIndia,West,Surat,Boutique,Fall,S,Green,2345.67,12.5,2052.46,2025-05-24,326,2.4,True,Color Mismatch
FB001810,Outerwear,FabIndia,Central,Indore,Flagship,Winter,M,White,2044.66,39.9,1228.84,2025-11-19,53,3.5,False,
FB001811,Shoes,Puma,South,Bangalore,Outlet,Winter,S,Red,1055.66,33.8,698.85,2025-07-11,17,2.3,False,
FB001812,Bottoms,FabIndia,East,Kolkata,Outlet,Spring,L,Brown,2313.8,38.9,1413.73,2025-01-21,270,3.1,False,
FB001813,Bottoms,Allen Solly,East,Kolkata,Outlet,Spring,M,Black,1424.65,41.1,839.12,2025-11-02,276,3.2,False,
FB001814,Dresses,FabIndia,West,Ahmedabad,Flagship,Spring,L,Blue,1537.62,39.0,937.95,2025-06-11,264,3.2,True,Color Mismatch
FB001815,Outerwear,H&M,South,Chennai,Flagship,Summer,XS,Red,1640.34,20.7,1300.79,2025-12-02,98,2.5,False,
FB001816,Tops,FabIndia,West,Nagpur,Outlet,Summer,L,Black,2948.14,48.1,1530.08,2025-10-17,213,3.9,True,Color Mismatch
FB001817,Outerwear,Adidas,Central,Indore,Flagship,Summer,L,Pink,1354.29,9.7,1222.92,2025-11-27,474,2.8,True,
FB001818,Outerwear,Zara,South,Hyderabad,Flagship,Winter,XL,Grey,2834.34,40.4,1689.27,2025-06-02,404,3.1,True,
FB001819,Outerwear,Allen Solly,West,Nagpur,Flagship,Summer,L,Pink,2237.79,35.7,1438.9,2025-12-26,292,4.2,False,
FB001820,Dresses,Zara,North,Delhi,Flagship,Fall,M,White,1535.7,18.3,1254.67,2025-11-27,223,4.0,True,Late Delivery
FB001821,Bottoms,Allen Solly,Central,Indore,Outlet,Winter,XL,Black,2374.81,49.8,1192.15,2025-06-06,45,4.3,False,
FB001822,Bottoms,Allen Solly,Central,Indore,Boutique,Winter,L,Brown,2502.56,1.2,2472.53,2025-04-17,151,3.5,False,
FB001823,Tops,FabIndia,West,Ahmedabad,Outlet,Summer,S,Grey,1909.25,45.9,1032.9,2025-09-09,62,3.7,False,
FB001824,Outerwear,FabIndia,East,Kolkata,Flagship,Winter,M,Red,1805.15,30.7,1250.97,2025-03-04,44,3.3,True,Color Mismatch
FB001825,Outerwear,Uniqlo,West,Ahmedabad,Flagship,Fall,S,White,2787.02,43.7,1569.09,2025-06-23,136,4.9,True,Size Issue
FB001826,Bottoms,Nike,North,Jaipur,Boutique,Fall,XL,Black,1171.94,3.0,1136.78,2025-10-19,144,3.1,False,
FB001827,Tops,Adidas,South,Hyderabad,Outlet,Winter,XS,White,2279.57,41.0,1344.95,2025-12-08,389,3.5,False,
FB001828,Tops,FabIndia,Central,Indore,Outlet,Spring,XL,Blue,1304.48,35.3,844.0,2025-04-27,445,2.8,False,
FB001829,Outerwear,Nike,North,Jaipur,Flagship,Fall,XS,Brown,1876.0,42.5,1078.7,2025-12-29,426,5.0,False,
FB001830,Dresses,Puma,West,Surat,Flagship,Fall,XL,White,1880.14,19.0,1522.91,2025-10-27,34,3.8,True,
FB001831,Tops,Levis,Central,Indore,Outlet,Summer,L,Red,985.13,35.0,640.33,2025-06-12,39,2.4,True,Late Delivery
FB001832,Tops,Puma,South,Chennai,Boutique,Winter,XL,Red,1051.75,21.1,829.83,2025-07-25,260,4.0,False,
FB001833,Bottoms,Allen Solly,North,Delhi,Outlet,Summer,L,Grey,1735.79,41.6,1013.7,2025-07-17,219,2.8,True,
FB001834,Outerwear,H&M,Central,Indore,Flagship,Fall,S,Grey,1949.44,38.7,1195.01,2025-09-27,241,2.5,False,
FB001835,Accessories,Adidas,Central,Indore,Outlet,Winter,M,Grey,2094.91,40.3,1250.66,2025-12-14,426,4.5,True,Damaged
FB001836,Dresses,Adidas,West,Pune,Flagship,Winter,L,Red,2850.14,1.4,2810.24,2025-07-30,11,2.5,False,
FB001837,Shoes,Zara,South,Bangalore,Outlet,Winter,M,Black,2368.0,43.8,1330.82,2025-06-09,292,4.2,False,
FB001838,Accessories,Allen Solly,North,Delhi,Boutique,Fall,XL,Brown,1795.66,7.6,1659.19,2025-03-14,315,4.2,True,Damaged
FB001839,Outerwear,Zara,West,Ahmedabad,Flagship,Fall,M,Brown,1772.2,9.0,1612.7,2025-01-09,219,2.9,False,
FB001840,Outerwear,FabIndia,South,Chennai,Flagship,Summer,L,Blue,707.81,41.7,412.65,2025-01-02,346,3.6,False,
FB001841,Bottoms,Puma,North,Delhi,Boutique,Fall,M,Blue,1745.92,15.3,1478.79,2025-06-23,117,3.0,False,
FB001842,Bottoms,Zara,East,Kolkata,Boutique,Winter,XL,Pink,2001.82,13.2,1737.58,2025-10-19,34,4.0,False,
FB001843,Tops,H&M,East,Kolkata,Boutique,Spring,M,White,2189.08,5.8,2062.11,2025-08-16,442,3.7,False,
FB001844,Bottoms,Puma,North,Lucknow,Boutique,Spring,L,Grey,2316.56,11.7,2045.52,2025-09-25,355,2.5,False,
FB001845,Bottoms,Nike,East,Kolkata,Outlet,Summer,XS,Pink,2776.54,36.3,1768.66,2025-10-14,248,4.9,False,
FB001846,Outerwear,Levis,Central,Indore,Flagship,Fall,L,Grey,2319.13,30.3,1616.43,2025-02-26,414,4.6,True,Size Issue
FB001847,Tops,H&M,North,Delhi,Outlet,Winter,S,Red,2093.51,32.2,1419.4,2025-12-23,81,3.2,True,Late Delivery
FB001848,Tops,Nike,East,Kolkata,Outlet,Fall,XL,Pink,1917.32,45.3,1048.77,2025-08-13,106,2.7,True,
FB001849,Bottoms,Adidas,South,Bangalore,Boutique,Winter,S,Green,1202.73,16.1,1009.09,2025-04-12,15,3.6,True,
FB001850,Bottoms,Nike,West,Ahmedabad,Boutique,Summer,L,Green,1489.72,28.8,1060.68,2025-09-19,111,4.6,True,Color Mismatch
FB001851,Shoes,Zara,East,Kolkata,Outlet,Winter,M,Blue,2105.0,37.5,1315.62,2025-10-05,98,4.5,True,
FB001852,Tops,Allen Solly,South,Hyderabad,Boutique,Fall,M,Grey,2523.43,14.9,2147.44,2025-12-28,162,4.9,False,
FB001853,Shoes,Nike,East,Kolkata,Boutique,Fall,S,Black,2018.85,2.1,1976.45,2025-08-07,227,2.2,False,
FB001854,Accessories,Levis,North,Delhi,Boutique,Fall,S,Green,578.31,16.8,481.15,2025-10-21,371,3.2,False,
FB001855,Outerwear,Allen Solly,West,Surat,Flagship,Winter,M,Black,2526.06,27.5,1831.39,2025-09-25,413,4.4,True,Damaged
FB001856,Accessories,H&M,East,Kolkata,Boutique,Spring,XS,Blue,982.76,12.7,857.95,2025-05-13,312,2.2,False,
FB001857,Tops,Zara,West,Nagpur,Boutique,Spring,M,Pink,1667.15,21.7,1305.38,2025-05-31,164,2.6,False,
FB001858,Accessories,Nike,East,Kolkata,Boutique,Summer,XL,White,1546.02,5.6,1459.44,2025-05-29,154,4.1,True,Size Issue
FB001859,Bottoms,Adidas,South,Chennai,Boutique,Winter,XS,Grey,1752.43,11.9,1543.89,2025-08-04,281,2.4,False,
FB001860,Dresses,Nike,Central,Indore,Flagship,Fall,XS,Brown,990.73,14.9,843.11,2025-10-04,237,3.9,False,
FB001861,Dresses,H&M,South,Bangalore,Flagship,Fall,L,Blue,2426.72,17.1,2011.75,2025-12-27,165,2.9,True,Size Issue
FB001862,Accessories,Zara,Central,Indore,Outlet,Winter,XL,Blue,2851.77,34.7,1862.21,2025-07-08,106,2.7,False,
FB001863,Tops,FabIndia,East,Kolkata,Outlet,Winter,S,Green,1565.9,40.2,936.41,2025-02-05,54,2.4,False,
FB001864,Dresses,H&M,East,Kolkata,Flagship,Summer,S,White,1432.25,18.6,1165.85,2025-07-28,341,3.3,True,Damaged
FB001865,Bottoms,Adidas,Central,Indore,Outlet,Spring,M,Red,2647.22,39.1,1612.16,2025-03-26,270,4.3,False,
FB001866,Outerwear,Puma,West,Pune,Flagship,Summer,XL,Pink,1781.93,34.7,1163.6,2025-09-26,216,3.7,True,Late Delivery
FB001867,Accessories,Nike,West,Pune,Boutique,Summer,M,Black,1676.22,20.4,1334.27,2025-05-21,393,4.0,True,
FB001868,Bottoms,FabIndia,North,Jaipur,Outlet,Winter,M,White,807.86,40.4,481.48,2025-03-04,300,4.8,True,Damaged
FB001869,Outerwear,Adidas,South,Chennai,Flagship,Summer,M,Black,1723.98,36.5,1094.73,2025-02-01,183,4.1,True,Size Issue
FB001870,Tops,Adidas,North,Delhi,Boutique,Summer,XS,White,895.28,27.5,649.08,2025-08-07,496,2.6,False,
FB001871,Tops,FabIndia,West,Ahmedabad,Outlet,Spring,M,Red,2904.18,49.3,1472.42,2025-02-20,34,4.0,True,Color Mismatch
FB001872,Dresses,H&M,East,Kolkata,Flagship,Winter,L,Red,839.75,15.2,712.11,2025-09-22,89,3.5,False,
FB001873,Shoes,Allen Solly,South,Hyderabad,Outlet,Summer,XL,Brown,1949.98,45.3,1066.64,2025-09-27,38,4.2,False,
FB001874,Tops,Nike,Central,Indore,Outlet,Winter,M,Red,533.39,30.6,370.17,2025-03-24,189,2.2,True,Late Delivery
FB001875,Bottoms,Zara,North,Lucknow,Outlet,Fall,M,Pink,1167.3,36.5,741.24,2025-04-11,13,2.8,False,
FB001876,Accessories,Uniqlo,East,Kolkata,Boutique,Spring,XL,Black,1476.89,9.4,1338.06,2025-09-10,364,4.9,False,
FB001877,Tops,Nike,Central,Indore,Boutique,Winter,XS,White,2465.28,6.8,2297.64,2025-06-30,82,2.1,False,
FB001878,Shoes,FabIndia,East,Kolkata,Boutique,Summer,M,White,1741.92,25.3,1301.21,2025-08-23,387,3.9,False,
FB001879,Bottoms,Zara,East,Kolkata,Boutique,Fall,M,Brown,585.53,6.5,547.47,2025-09-08,54,3.0,True,Color Mismatch
FB001880,Tops,Levis,South,Chennai,Boutique,Summer,S,Blue,2103.7,24.2,1594.6,2025-03-01,349,2.4,True,
FB001881,Dresses,Nike,North,Delhi,Flagship,Fall,M,Pink,1801.45,49.3,913.34,2025-01-11,58,2.2,True,Late Delivery
FB001882,Tops,Nike,East,Kolkata,Boutique,Spring,L,Black,763.73,4.2,731.65,2025-11-21,357,4.4,True,Late Delivery
FB001883,Accessories,FabIndia,West,Pune,Boutique,Winter,S,White,1475.97,23.1,1135.02,2025-06-07,311,4.5,False,
FB001884,Tops,Uniqlo,South,Chennai,Outlet,Fall,XL,Brown,1619.58,45.7,879.43,2025-10-17,126,2.9,False,
FB001885,Dresses,H&M,East,Kolkata,Flagship,Summer,L,Pink,667.76,18.1,546.9,2025-09-20,389,4.2,False,
FB001886,Tops,Allen Solly,East,Kolkata,Boutique,Fall,S,Brown,1073.87,12.5,939.64,2025-12-04,85,4.9,True,Size Issue
