transaction_id,transaction_date,sku,product_category,store_id,warehouse_id,quantity_sold,unit_price,total_sales,reorder_threshold,expected_delivery_date,actual_delivery_date,delivery_status,supplier_name
TXN035000,2025-06-18,SKU0065,cosmetics,ST004,WH004,6,256.98,1541.88,6,2025-06-20,2025-06-21,delayed,Supplier 2
TXN035001,2025-06-19,SKU0065,cosmetics,ST004,WH004,3,256.98,770.94,6,2025-06-24,2025-06-27,delayed,Supplier 2
TXN035002,2025-06-20,SKU0065,cosmetics,ST004,WH004,3,256.98,770.94,6,2025-06-24,2025-06-24,on_time,Supplier 2
TXN035003,2025-06-21,SKU0065,cosmetics,ST004,WH004,2,256.98,513.96,6,2025-06-25,2025-06-27,delayed,Supplier 2
TXN035004,2025-06-22,SKU0065,cosmetics,ST004,WH004,8,256.98,2055.84,6,2025-06-25,2025-06-25,on_time,Supplier 2
TXN035005,2025-06-23,SKU0065,cosmetics,ST004,WH004,4,256.98,1027.92,6,2025-06-28,2025-06-28,on_time,Supplier 2
TXN035006,2025-06-24,SKU0065,cosmetics,ST004,WH004,4,256.98,1027.92,6,2025-06-26,2025-06-26,on_time,Supplier 2
TXN035007,2025-06-26,SKU0065,cosmetics,ST004,WH004,1,256.98,256.98,6,2025-06-28,2025-07-01,delayed,Supplier 2
TXN035008,2025-06-27,SKU0065,cosmetics,ST004,WH004,2,256.98,513.96,6,2025-06-30,2025-06-30,on_time,Supplier 2
TXN035009,2025-06-28,SKU0065,cosmetics,ST004,WH004,5,256.98,1284.9,6,2025-06-30,2025-06-30,on_time,Supplier 2
TXN035010,2025-06-29,SKU0065,cosmetics,ST004,WH004,5,256.98,1284.9,6,2025-07-05,2025-07-08,delayed,Supplier 2
TXN035011,2025-06-30,SKU0065,cosmetics,ST004,WH004,1,256.98,256.98,6,2025-07-03,2025-07-03,on_time,Supplier 2
TXN035012,2025-01-01,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-01-04,2025-01-04,on_time,Supplier 3
TXN035013,2025-01-03,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-01-06,2025-01-06,on_time,Supplier 3
TXN035014,2025-01-05,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-01-07,2025-01-07,on_time,Supplier 3
TXN035015,2025-01-06,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-01-12,2025-01-12,on_time,Supplier 3
TXN035016,2025-01-07,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-01-13,2025-01-14,delayed,Supplier 3
TXN035017,2025-01-08,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-01-10,2025-01-10,on_time,Supplier 3
TXN035018,2025-01-09,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-01-14,2025-01-14,on_time,Supplier 3
TXN035019,2025-01-10,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-01-12,2025-01-12,on_time,Supplier 3
TXN035020,2025-01-11,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-01-14,2025-01-14,on_time,Supplier 3
TXN035021,2025-01-12,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-01-16,2025-01-16,on_time,Supplier 3
TXN035022,2025-01-13,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-01-19,2025-01-19,on_time,Supplier 3
TXN035023,2025-01-14,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-01-17,2025-01-17,on_time,Supplier 3
TXN035024,2025-01-16,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-01-21,2025-01-22,delayed,Supplier 3
TXN035025,2025-01-17,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-01-22,2025-01-22,on_time,Supplier 3
TXN035026,2025-01-18,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-01-22,2025-01-22,on_time,Supplier 3
TXN035027,2025-01-21,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-01-23,2025-01-23,on_time,Supplier 3
TXN035028,2025-01-23,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-01-25,2025-01-25,on_time,Supplier 3
TXN035029,2025-01-25,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-01-27,2025-01-27,on_time,Supplier 3
TXN035030,2025-01-26,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-01-28,2025-01-28,on_time,Supplier 3
TXN035031,2025-01-28,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-02-03,2025-02-03,on_time,Supplier 3
TXN035032,2025-01-30,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-02-02,2025-02-02,on_time,Supplier 3
TXN035033,2025-02-01,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-02-07,2025-02-07,on_time,Supplier 3
TXN035034,2025-02-02,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-02-08,2025-02-08,on_time,Supplier 3
TXN035035,2025-02-03,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-02-05,2025-02-05,on_time,Supplier 3
TXN035036,2025-02-04,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-02-08,2025-02-08,on_time,Supplier 3
TXN035037,2025-02-05,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-02-11,2025-02-11,on_time,Supplier 3
TXN035038,2025-02-06,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-02-12,2025-02-12,on_time,Supplier 3
TXN035039,2025-02-07,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-02-13,2025-02-13,on_time,Supplier 3
TXN035040,2025-02-08,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-02-10,2025-02-10,on_time,Supplier 3
TXN035041,2025-02-09,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-02-13,2025-02-13,on_time,Supplier 3
TXN035042,2025-02-10,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-02-16,2025-02-16,on_time,Supplier 3
TXN035043,2025-02-12,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-02-16,2025-02-16,on_time,Supplier 3
TXN035044,2025-02-14,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-02-18,2025-02-20,delayed,Supplier 3
TXN035045,2025-02-15,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-02-20,2025-02-20,on_time,Supplier 3
TXN035046,2025-02-16,SKU0065,cosmetics,ST003,WH004,7,256.98,1798.86,6,2025-02-18,2025-02-18,on_time,Supplier 3
TXN035047,2025-02-17,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-02-23,2025-02-23,on_time,Supplier 3
TXN035048,2025-02-18,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-02-21,2025-02-21,on_time,Supplier 3
TXN035049,2025-02-19,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-02-23,2025-02-23,on_time,Supplier 3
TXN035050,2025-02-20,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-02-25,2025-02-25,on_time,Supplier 3
TXN035051,2025-02-22,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-02-27,2025-02-27,on_time,Supplier 3
TXN035052,2025-02-23,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-02-26,2025-02-26,on_time,Supplier 3
TXN035053,2025-02-24,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-03-01,2025-03-01,on_time,Supplier 3
TXN035054,2025-02-25,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-02-27,2025-02-27,on_time,Supplier 3
TXN035055,2025-02-26,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-02-28,2025-02-28,on_time,Supplier 3
TXN035056,2025-02-27,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-03-01,2025-03-01,on_time,Supplier 3
TXN035057,2025-03-01,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-03-04,2025-03-04,on_time,Supplier 3
TXN035058,2025-03-02,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-03-07,2025-03-07,on_time,Supplier 3
TXN035059,2025-03-03,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-03-05,2025-03-05,on_time,Supplier 3
TXN035060,2025-03-04,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-03-07,2025-03-07,on_time,Supplier 3
TXN035061,2025-03-05,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-03-09,2025-03-09,on_time,Supplier 3
TXN035062,2025-03-06,SKU0065,cosmetics,ST003,WH004,7,256.98,1798.86,6,2025-03-08,2025-03-10,delayed,Supplier 3
TXN035063,2025-03-07,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-03-13,2025-03-13,on_time,Supplier 3
TXN035064,2025-03-08,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-03-12,2025-03-12,on_time,Supplier 3
TXN035065,2025-03-09,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-03-15,2025-03-15,on_time,Supplier 3
TXN035066,2025-03-10,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-03-14,2025-03-14,on_time,Supplier 3
TXN035067,2025-03-11,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-03-13,2025-03-16,delayed,Supplier 3
TXN035068,2025-03-12,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-03-14,2025-03-14,on_time,Supplier 3
TXN035069,2025-03-13,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-03-16,2025-03-16,on_time,Supplier 3
TXN035070,2025-03-14,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-03-18,2025-03-18,on_time,Supplier 3
TXN035071,2025-03-15,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-03-18,2025-03-18,on_time,Supplier 3
TXN035072,2025-03-16,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-03-18,2025-03-18,on_time,Supplier 3
TXN035073,2025-03-17,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-03-20,2025-03-21,delayed,Supplier 3
TXN035074,2025-03-18,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-03-23,2025-03-23,on_time,Supplier 3
TXN035075,2025-03-19,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-03-25,2025-03-25,on_time,Supplier 3
TXN035076,2025-03-20,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-03-25,2025-03-25,on_time,Supplier 3
TXN035077,2025-03-21,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-03-27,2025-03-27,on_time,Supplier 3
TXN035078,2025-03-22,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-03-26,2025-03-26,on_time,Supplier 3
TXN035079,2025-03-23,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-03-29,2025-03-29,on_time,Supplier 3
TXN035080,2025-03-24,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-03-29,2025-03-29,on_time,Supplier 3
TXN035081,2025-03-25,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-03-30,2025-03-30,on_time,Supplier 3
TXN035082,2025-03-27,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-03-29,2025-03-29,on_time,Supplier 3
TXN035083,2025-03-28,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-03-31,2025-03-31,on_time,Supplier 3
TXN035084,2025-03-29,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-04-04,2025-04-04,on_time,Supplier 3
TXN035085,2025-03-30,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-04-01,2025-04-01,on_time,Supplier 3
TXN035086,2025-03-31,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-04-03,2025-04-03,on_time,Supplier 3
TXN035087,2025-04-01,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-04-07,2025-04-07,on_time,Supplier 3
TXN035088,2025-04-02,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-04-07,2025-04-07,on_time,Supplier 3
TXN035089,2025-04-03,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-04-06,2025-04-06,on_time,Supplier 3
TXN035090,2025-04-04,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-04-06,2025-04-06,on_time,Supplier 3
TXN035091,2025-04-06,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-04-09,2025-04-09,on_time,Supplier 3
TXN035092,2025-04-07,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-04-12,2025-04-12,on_time,Supplier 3
TXN035093,2025-04-08,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-04-10,2025-04-10,on_time,Supplier 3
TXN035094,2025-04-09,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-04-12,2025-04-12,on_time,Supplier 3
TXN035095,2025-04-10,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-04-15,2025-04-17,delayed,Supplier 3
TXN035096,2025-04-11,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-04-14,2025-04-14,on_time,Supplier 3
TXN035097,2025-04-12,SKU0065,cosmetics,ST003,WH004,7,256.98,1798.86,6,2025-04-16,2025-04-16,on_time,Supplier 3
TXN035098,2025-04-13,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-04-15,2025-04-15,on_time,Supplier 3
TXN035099,2025-04-14,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-04-20,2025-04-20,on_time,Supplier 3
TXN035100,2025-04-16,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-04-19,2025-04-19,on_time,Supplier 3
TXN035101,2025-04-17,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-04-20,2025-04-20,on_time,Supplier 3
TXN035102,2025-04-18,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-04-22,2025-04-22,on_time,Supplier 3
TXN035103,2025-04-19,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-04-25,2025-04-25,on_time,Supplier 3
TXN035104,2025-04-20,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-04-25,2025-04-25,on_time,Supplier 3
TXN035105,2025-04-21,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-04-26,2025-04-27,delayed,Supplier 3
TXN035106,2025-04-23,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-04-26,2025-04-26,on_time,Supplier 3
TXN035107,2025-04-24,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-04-26,2025-04-26,on_time,Supplier 3
TXN035108,2025-04-25,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-04-28,2025-04-29,delayed,Supplier 3
TXN035109,2025-04-26,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-05-01,2025-05-01,on_time,Supplier 3
TXN035110,2025-04-27,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-05-01,2025-05-01,on_time,Supplier 3
TXN035111,2025-04-30,SKU0065,cosmetics,ST003,WH004,8,256.98,2055.84,6,2025-05-05,2025-05-05,on_time,Supplier 3
TXN035112,2025-05-01,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-05-03,2025-05-03,on_time,Supplier 3
TXN035113,2025-05-02,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-05-04,2025-05-04,on_time,Supplier 3
TXN035114,2025-05-03,SKU0065,cosmetics,ST003,WH004,8,256.98,2055.84,6,2025-05-05,2025-05-05,on_time,Supplier 3
TXN035115,2025-05-04,SKU0065,cosmetics,ST003,WH004,7,256.98,1798.86,6,2025-05-10,2025-05-10,on_time,Supplier 3
TXN035116,2025-05-05,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-05-07,2025-05-07,on_time,Supplier 3
TXN035117,2025-05-07,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-05-12,2025-05-14,delayed,Supplier 3
TXN035118,2025-05-08,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-05-10,2025-05-10,on_time,Supplier 3
TXN035119,2025-05-09,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-05-14,2025-05-14,on_time,Supplier 3
TXN035120,2025-05-10,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-05-12,2025-05-12,on_time,Supplier 3
TXN035121,2025-05-12,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-05-18,2025-05-19,delayed,Supplier 3
TXN035122,2025-05-13,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-05-16,2025-05-16,on_time,Supplier 3
TXN035123,2025-05-15,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-05-20,2025-05-20,on_time,Supplier 3
TXN035124,2025-05-16,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-05-18,2025-05-18,on_time,Supplier 3
TXN035125,2025-05-17,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-05-22,2025-05-22,on_time,Supplier 3
TXN035126,2025-05-18,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-05-20,2025-05-20,on_time,Supplier 3
TXN035127,2025-05-19,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-05-21,2025-05-21,on_time,Supplier 3
TXN035128,2025-05-21,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-05-23,2025-05-23,on_time,Supplier 3
TXN035129,2025-05-22,SKU0065,cosmetics,ST003,WH004,6,256.98,1541.88,6,2025-05-24,2025-05-24,on_time,Supplier 3
TXN035130,2025-05-23,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-05-26,2025-05-26,on_time,Supplier 3
TXN035131,2025-05-24,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-05-30,2025-05-30,on_time,Supplier 3
TXN035132,2025-05-25,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-05-31,2025-05-31,on_time,Supplier 3
TXN035133,2025-05-26,SKU0065,cosmetics,ST003,WH004,9,256.98,2312.82,6,2025-05-31,2025-05-31,on_time,Supplier 3
TXN035134,2025-05-27,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-06-01,2025-06-01,on_time,Supplier 3
TXN035135,2025-05-28,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-05-30,2025-05-30,on_time,Supplier 3
TXN035136,2025-05-29,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-06-04,2025-06-04,on_time,Supplier 3
TXN035137,2025-05-30,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-06-01,2025-06-01,on_time,Supplier 3
TXN035138,2025-05-31,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-06-02,2025-06-02,on_time,Supplier 3
TXN035139,2025-06-01,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-06-03,2025-06-03,on_time,Supplier 3
TXN035140,2025-06-02,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-06-04,2025-06-04,on_time,Supplier 3
TXN035141,2025-06-03,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-06-07,2025-06-07,on_time,Supplier 3
TXN035142,2025-06-04,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-06-10,2025-06-10,on_time,Supplier 3
TXN035143,2025-06-05,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-06-11,2025-06-11,on_time,Supplier 3
TXN035144,2025-06-07,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-06-12,2025-06-12,on_time,Supplier 3
TXN035145,2025-06-08,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-06-12,2025-06-12,on_time,Supplier 3
TXN035146,2025-06-09,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-06-15,2025-06-15,on_time,Supplier 3
TXN035147,2025-06-10,SKU0065,cosmetics,ST003,WH004,2,256.98,513.96,6,2025-06-12,2025-06-12,on_time,Supplier 3
TXN035148,2025-06-11,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-06-15,2025-06-15,on_time,Supplier 3
TXN035149,2025-06-12,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-06-16,2025-06-16,on_time,Supplier 3
TXN035150,2025-06-13,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-06-19,2025-06-19,on_time,Supplier 3
TXN035151,2025-06-14,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-06-18,2025-06-18,on_time,Supplier 3
TXN035152,2025-06-15,SKU0065,cosmetics,ST003,WH004,9,256.98,2312.82,6,2025-06-17,2025-06-17,on_time,Supplier 3
TXN035153,2025-06-18,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-06-21,2025-06-21,on_time,Supplier 3
TXN035154,2025-06-19,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-06-25,2025-06-25,on_time,Supplier 3
TXN035155,2025-06-20,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-06-23,2025-06-24,delayed,Supplier 3
TXN035156,2025-06-21,SKU0065,cosmetics,ST003,WH004,8,256.98,2055.84,6,2025-06-24,2025-06-25,delayed,Supplier 3
TXN035157,2025-06-22,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-06-25,2025-06-25,on_time,Supplier 3
TXN035158,2025-06-23,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-06-28,2025-07-01,delayed,Supplier 3
TXN035159,2025-06-24,SKU0065,cosmetics,ST003,WH004,5,256.98,1284.9,6,2025-06-30,2025-06-30,on_time,Supplier 3
TXN035160,2025-06-25,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-06-28,2025-07-01,delayed,Supplier 3
TXN035161,2025-06-26,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-07-02,2025-07-02,on_time,Supplier 3
TXN035162,2025-06-28,SKU0065,cosmetics,ST003,WH004,4,256.98,1027.92,6,2025-06-30,2025-06-30,on_time,Supplier 3
TXN035163,2025-06-29,SKU0065,cosmetics,ST003,WH004,1,256.98,256.98,6,2025-07-03,2025-07-05,delayed,Supplier 3
TXN035164,2025-06-30,SKU0065,cosmetics,ST003,WH004,3,256.98,770.94,6,2025-07-05,2025-07-05,on_time,Supplier 3
TXN035165,2025-01-01,SKU0066,cosmetics,ST008,WH004,5,577.32,2886.6,6,2025-01-05,2025-01-05,on_time,Supplier 3
TXN035166,2025-01-02,SKU0066,cosmetics,ST008,WH004,3,577.32,1731.96,6,2025-01-08,2025-01-08,on_time,Supplier 3
TXN035167,2025-01-03,SKU0066,cosmetics,ST008,WH004,4,577.32,2309.28,6,2025-01-06,2025-01-06,on_time,Supplier 3
TXN035168,2025-01-04,SKU0066,cosmetics,ST008,WH004,3,577.32,1731.96,6,2025-01-10,2025-01-10,on_time,Supplier 3
TXN035169,2025-01-05,SKU0066,cosmetics,ST008,WH004,5,577.32,2886.6,6,2025-01-11,2025-01-11,on_time,Supplier 3
TXN035170,2025-01-06,SKU0066,cosmetics,ST008,WH004,5,577.32,2886.6,6,2025-01-10,2025-01-10,on_time,Supplier 3
TXN035171,2025-01-07,SKU0066,cosmetics,ST008,WH004,3,577.32,1731.96,6,2025-01-10,2025-01-10,on_time,Supplier 3
TXN035172,2025-01-08,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-01-14,2025-01-14,on_time,Supplier 3
TXN035173,2025-01-10,SKU0066,cosmetics,ST008,WH004,4,577.32,2309.28,6,2025-01-13,2025-01-13,on_time,Supplier 3
TXN035174,2025-01-11,SKU0066,cosmetics,ST008,WH004,3,577.32,1731.96,6,2025-01-15,2025-01-15,on_time,Supplier 3
TXN035175,2025-01-12,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-01-17,2025-01-17,on_time,Supplier 3
TXN035176,2025-01-14,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-01-19,2025-01-19,on_time,Supplier 3
TXN035177,2025-01-15,SKU0066,cosmetics,ST008,WH004,4,577.32,2309.28,6,2025-01-18,2025-01-21,delayed,Supplier 3
TXN035178,2025-01-16,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-01-18,2025-01-18,on_time,Supplier 3
TXN035179,2025-01-17,SKU0066,cosmetics,ST008,WH004,7,577.32,4041.24,6,2025-01-19,2025-01-19,on_time,Supplier 3
TXN035180,2025-01-18,SKU0066,cosmetics,ST008,WH004,3,577.32,1731.96,6,2025-01-21,2025-01-21,on_time,Supplier 3
TXN035181,2025-01-19,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-01-23,2025-01-23,on_time,Supplier 3
TXN035182,2025-01-21,SKU0066,cosmetics,ST008,WH004,4,577.32,2309.28,6,2025-01-26,2025-01-26,on_time,Supplier 3
TXN035183,2025-01-22,SKU0066,cosmetics,ST008,WH004,3,577.32,1731.96,6,2025-01-25,2025-01-25,on_time,Supplier 3
TXN035184,2025-01-23,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-01-27,2025-01-27,on_time,Supplier 3
TXN035185,2025-01-24,SKU0066,cosmetics,ST008,WH004,5,577.32,2886.6,6,2025-01-28,2025-01-28,on_time,Supplier 3
TXN035186,2025-01-25,SKU0066,cosmetics,ST008,WH004,2,577.32,1154.64,6,2025-01-28,2025-01-28,on_time,Supplier 3
TXN035187,2025-01-26,SKU0066,cosmetics,ST008,WH004,4,577.32,2309.28,6,2025-01-28,2025-01-29,delayed,Supplier 3
TXN035188,2025-01-27,SKU0066,cosmetics,ST008,WH004,6,577.32,3463.92,6,2025-02-01,2025-02-01,on_time,Supplier 3
TXN035189,2025-01-28,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-01-31,2025-02-02,delayed,Supplier 3
TXN035190,2025-01-30,SKU0066,cosmetics,ST008,WH004,3,577.32,1731.96,6,2025-02-03,2025-02-03,on_time,Supplier 3
TXN035191,2025-01-31,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-02-05,2025-02-05,on_time,Supplier 3
TXN035192,2025-02-01,SKU0066,cosmetics,ST008,WH004,2,577.32,1154.64,6,2025-02-04,2025-02-04,on_time,Supplier 3
TXN035193,2025-02-02,SKU0066,cosmetics,ST008,WH004,4,577.32,2309.28,6,2025-02-05,2025-02-05,on_time,Supplier 3
TXN035194,2025-02-03,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-02-07,2025-02-07,on_time,Supplier 3
TXN035195,2025-02-04,SKU0066,cosmetics,ST008,WH004,1,577.32,577.32,6,2025-02-10,2025-02-10,on_time,Supplier 3
TXN035196,2025-02-05,SKU0066,cosmetics,ST008,WH004,3,577.32,1731.96,6,2025-02-09,2025-02-09,on_time,Supplier 3
